year,month,day,hour,minute,bottom_depth,bottle,pressure,depth,temperature,salinity,oxygen
2010,3,23,18.0,32.0,4989.8,1.0,6.4,6.0,20.071,35.537840565085766,218.93203883495144
2010,3,23,18.0,32.0,4989.8,2.0,30.5,30.0,19.96,35.48839556004036,220.4854368932039
2010,3,23,18.0,32.0,4989.8,3.0,75.1,75.0,16.03,35.36932391523714,237.37864077669903
2010,3,23,18.0,32.0,4989.8,4.0,101.2,100.0,15.216,35.449041372351154,216.79611650485438
2010,3,23,18.0,32.0,4989.8,5.0,200.2,199.0,13.553,35.27346115035318,204.75728155339806
2010,3,23,18.0,32.0,4989.8,6.0,299.2,297.0,12.115,35.102926337033296,205.24271844660194
2010,3,23,18.0,32.0,4989.8,7.0,399.9,397.0,10.46,34.88193743693239,199.41747572815535
2010,3,23,18.0,32.0,4989.8,8.0,651.2,645.0,6.1562,34.39152371342079,215.04854368932038
2010,3,23,18.0,32.0,4989.8,9.0,799.6,792.0,4.6376,34.29667003027245,220.67961165048544
2010,3,23,18.0,32.0,4989.8,10.0,1000.4,991.0,4.0362,34.38647830474268,189.70873786407768
2010,3,23,18.0,32.0,4989.8,11.0,1201.1,1189.0,3.5296,34.47023208879919,174.85436893203885
2010,3,23,18.0,32.0,4989.8,12.0,1399.9,1385.0,3.106,34.56104944500505,172.03883495145632
2010,3,23,18.0,32.0,4989.8,13.0,1600.2,1583.0,3.0154,34.66397578203834,175.24271844660194
2010,3,23,18.0,32.0,4989.8,14.0,1850.4,1829.0,2.7889,34.744702320887995,183.88349514563106
2010,3,23,18.0,32.0,4989.8,15.0,2099.7,2074.0,2.6984,34.812310797174575,196.21359223300973
2010,3,23,18.0,32.0,4989.8,16.0,2299.9,2271.0,2.6323,34.84863773965691,205.0485436893204
2010,3,23,18.0,32.0,4989.8,17.0,2598.5,2564.0,2.4836,34.86982845610494,212.23300970873788
2010,3,23,18.0,32.0,4989.8,18.0,2900.1,2859.0,2.3435,34.87689202825429,215.82524271844662
2010,3,23,18.0,32.0,4989.8,19.0,3200.1,3153.0,2.244,34.87991927346115,218.54368932038835
2010,3,23,18.0,32.0,4989.8,20.0,3600.9,3545.0,2.0198,34.865792129162465,216.69902912621362
2010,3,23,18.0,32.0,4989.8,21.0,3999.2,3933.0,1.4244,34.80121089808274,208.252427184466
2010,3,23,18.0,32.0,4989.8,22.0,4399.8,4323.0,1.1561,34.774974772956604,206.31067961165047
2010,3,23,18.0,32.0,4989.8,23.0,4797.6,4710.0,1.124,34.76791120080726,205.92233009708738
2010,3,23,18.0,32.0,4989.8,24.0,4979.8,4887.0,1.1373,34.76589303733602,205.24271844660194
