year,month,day,hour,minute,bottom_depth,bottle,pressure,depth,temperature,salinity,oxygen
2010,3,28,14.0,4.0,4934.9,1.0,5.5,5.0,23.217,35.84269439186635,182.90869565217392
2010,3,28,14.0,4.0,4934.9,2.0,29.8,30.0,23.146,35.83382640840131,183.04521739130436
2010,3,28,14.0,4.0,4934.9,3.0,89.9,89.0,17.314,35.39037570894439,205.04434782608698
2010,3,28,14.0,4.0,4934.9,4.0,119.5,119.0,16.689,35.35363949069005,187.65652173913045
2010,3,28,14.0,4.0,4934.9,5.0,149.4,148.0,15.619,35.22991053598371,179.2226086956522
2010,3,28,14.0,4.0,4934.9,6.0,249.7,248.0,13.378,34.92546294028426,177.56782608695656
2010,3,28,14.0,4.0,4934.9,7.0,399.9,397.0,10.555,34.535896677735764,166.7834782608696
2010,3,28,14.0,4.0,4934.9,8.0,549.0,545.0,7.6538,34.15979797464466,158.4434782608696
2010,3,28,14.0,4.0,4934.9,9.0,698.9,693.0,5.2883,33.94165738677393,158.96608695652176
2010,3,28,14.0,4.0,4934.9,10.0,899.6,892.0,3.9076,33.984177585684904,146.69913043478263
2010,3,28,14.0,4.0,4934.9,11.0,1099.5,1089.0,3.4483,34.15347948015416,140.00434782608696
2010,3,28,14.0,4.0,4934.9,12.0,1300.5,1288.0,3.3816,34.3194659848092,147.4739130434783
2010,3,28,14.0,4.0,4934.9,13.0,1498.8,1484.0,3.3328,34.436744032862975,158.5321739130435
2010,3,28,14.0,4.0,4934.9,14.0,1700.6,1683.0,3.203,34.50232495285979,167.8208695652174
2010,3,28,14.0,4.0,4934.9,15.0,1896.7,1876.0,3.0116,34.52434966208793,172.98521739130436
2010,3,28,14.0,4.0,4934.9,16.0,2199.9,2174.0,2.6825,34.52897216438267,174.69652173913045
2010,3,28,14.0,4.0,4934.9,17.0,2501.0,2470.0,2.4814,34.53358973600409,174.94782608695655
2010,3,28,14.0,4.0,4934.9,18.0,2800.6,2764.0,2.4078,34.54511219648008,174.69043478260872
2010,3,28,14.0,4.0,4934.9,19.0,3100.1,3057.0,2.353,34.55775171390018,172.26000000000002
2010,3,28,14.0,4.0,4934.9,20.0,3500.2,3449.0,2.3271,34.56463056855904,167.38956521739132
2010,3,28,14.0,4.0,4934.9,21.0,3900.8,3840.0,2.3409,34.56806593356831,163.29739130434783
2010,3,28,14.0,4.0,4934.9,22.0,4299.7,4229.0,2.3791,34.56806593356831,159.82869565217393
2010,3,28,14.0,4.0,4934.9,23.0,4599.6,4521.0,2.4128,34.56806593356831,157.2208695652174
2010,3,28,14.0,4.0,4934.9,24.0,4924.9,4837.0,2.4468,34.56921045499069,154.56608695652176
