year,month,day,hour,minute,bottom_depth,bottle,pressure,depth,temperature,salinity,oxygen
2010,3,21,22.0,14.0,5173.8,1.0,5.4,5.0,15.78,34.27308237088326,221.08347826086958
2010,3,21,22.0,14.0,5173.8,2.0,30.1,30.0,15.379,34.25339363990225,218.3469565217392
2010,3,21,22.0,14.0,5173.8,3.0,70.1,70.0,13.909,34.254626986542654,211.73826086956527
2010,3,21,22.0,14.0,5173.8,4.0,124.7,124.0,11.219,34.389272013130686,213.35043478260872
2010,3,21,22.0,14.0,5173.8,5.0,200.4,199.0,10.079,34.28900966005218,213.30086956521743
2010,3,21,22.0,14.0,5173.8,6.0,350.3,347.0,8.417,34.18120584747888,197.4756521739131
2010,3,21,22.0,14.0,5173.8,7.0,499.9,496.0,6.2837,33.89864840178139,193.3921739130435
2010,3,21,22.0,14.0,5173.8,8.0,649.6,644.0,4.6898,33.73977400408557,200.3513043478261
2010,3,21,22.0,14.0,5173.8,9.0,799.9,792.0,4.0176,33.779106033634655,190.0008695652174
2010,3,21,22.0,14.0,5173.8,10.0,950.5,941.0,3.6146,33.863331816802834,171.64782608695654
2010,3,21,22.0,14.0,5173.8,11.0,1099.4,1088.0,3.1701,33.945664160065604,157.8313043478261
2010,3,21,22.0,14.0,5173.8,12.0,1250.2,1237.0,3.0015,34.07040049607272,143.73739130434785
2010,3,21,22.0,14.0,5173.8,13.0,1400.4,1385.0,2.8242,34.17617907041421,139.38782608695655
2010,3,21,22.0,14.0,5173.8,14.0,1650.7,1632.0,2.755,34.3206795556073,141.2982608695652
2010,3,21,22.0,14.0,5173.8,15.0,1799.8,1779.0,2.7254,34.39165838302693,147.61913043478265
2010,3,21,22.0,14.0,5173.8,16.0,2099.9,2074.0,2.6331,34.48368999812078,161.56608695652176
2010,3,21,22.0,14.0,5173.8,17.0,2400.1,2368.0,2.5138,34.509292285283045,165.9121739130435
2010,3,21,22.0,14.0,5173.8,18.0,2698.9,2661.0,2.4415,34.515089802078286,166.9921739130435
2010,3,21,22.0,14.0,5173.8,19.0,3100.7,3055.0,2.2596,34.51856457633784,165.99391304347827
2010,3,21,22.0,14.0,5173.8,20.0,3501.0,3446.0,1.9455,34.49068759058498,161.1217391304348
2010,3,21,22.0,14.0,5173.8,21.0,3899.2,3834.0,1.5148,34.440283009422835,154.00695652173917
2010,3,21,22.0,14.0,5173.8,22.0,4301.0,4226.0,1.1885,34.40475920832573,148.7739130434783
2010,3,21,22.0,14.0,5173.8,23.0,4699.6,4613.0,1.1234,34.39642705167146,144.61217391304348
2010,3,21,22.0,14.0,5173.8,24.0,5163.8,5064.0,1.158,34.39046536795139,139.44521739130437
