year,month,day,hour,minute,bottom_depth,bottle,pressure,depth,temperature,salinity,oxygen
2010,4,10,1.0,0.0,4222.0,1.0,5.3,5.0,28.814,35.34490038776262,166.64956521739134
2010,4,10,1.0,0.0,4222.0,2.0,40.6,40.0,26.278,35.81693866799345,182.60347826086957
2010,4,10,1.0,0.0,4222.0,3.0,89.9,89.0,15.487,35.29705797494986,82.08782608695653
2010,4,10,1.0,0.0,4222.0,4.0,150.2,149.0,12.287,34.914870093650514,80.7808695652174
2010,4,10,1.0,0.0,4222.0,5.0,200.3,199.0,11.548,34.811941023040085,73.64956521739131
2010,4,10,1.0,0.0,4222.0,6.0,250.6,249.0,10.967,34.73321078265725,59.99478260869566
2010,4,10,1.0,0.0,4222.0,7.0,300.0,298.0,10.278,34.65308881564247,50.00000000000001
2010,4,10,1.0,0.0,4222.0,8.0,350.9,349.0,9.5784,34.55889894354067,45.90521739130435
2010,4,10,1.0,0.0,4222.0,9.0,400.4,398.0,8.9602,34.48835632847831,40.51826086956522
2010,4,10,1.0,0.0,4222.0,10.0,450.6,448.0,8.2277,34.40951303596983,33.73391304347826
2010,4,10,1.0,0.0,4222.0,11.0,549.0,545.0,7.0805,34.2853396431631,49.74782608695653
2010,4,10,1.0,0.0,4222.0,12.0,700.7,696.0,5.3466,34.12173431022552,88.25478260869565
2010,4,10,1.0,0.0,4222.0,13.0,951.6,944.0,4.3577,34.18873413503582,115.29043478260873
2010,4,10,1.0,0.0,4222.0,14.0,1100.1,1091.0,4.2294,34.32674205639267,127.12956521739133
2010,4,10,1.0,0.0,4222.0,15.0,1300.4,1289.0,4.1358,34.50116263352131,150.4313043478261
2010,4,10,1.0,0.0,4222.0,16.0,1501.2,1487.0,4.0118,34.604543109109045,170.59826086956525
2010,4,10,1.0,0.0,4222.0,17.0,1700.2,1684.0,3.801,34.63508737230733,180.52000000000004
2010,4,10,1.0,0.0,4222.0,18.0,1899.1,1880.0,3.5461,34.63846820423443,184.5295652173913
2010,4,10,1.0,0.0,4222.0,19.0,2200.5,2177.0,3.2152,34.626059195266144,183.73478260869567
2010,4,10,1.0,0.0,4222.0,20.0,2600.1,2570.0,2.8747,34.606812907306136,179.9121739130435
2010,4,10,1.0,0.0,4222.0,21.0,3000.8,2963.0,2.5884,34.589760813529594,175.64521739130436
2010,4,10,1.0,0.0,4222.0,22.0,3400.2,3354.0,2.4438,34.57835585579793,172.9547826086957
2010,4,10,1.0,0.0,4222.0,23.0,3800.3,3746.0,2.3677,34.570354676682435,169.9104347826087
2010,4,10,1.0,0.0,4222.0,24.0,4219.6,4155.0,2.3485,34.56348484585429,166.26434782608698
