year,month,day,hour,minute,bottom_depth,bottle,pressure,depth,temperature,salinity,oxygen
2010,4,5,22.0,43.0,5644.8,1.0,5.5,5.0,26.213,36.898082744702315,190.38834951456312
2010,4,5,22.0,43.0,5644.8,4.0,50.0,50.0,21.095,36.19273461150353,272.1359223300971
2010,4,5,22.0,43.0,5644.8,7.0,99.7,99.0,15.194,35.57416750756811,61.94174757281553
2010,4,5,22.0,43.0,5644.8,10.0,200.6,199.0,11.875,35.189707366296666,32.33009708737864
2010,4,5,22.0,43.0,5644.8,14.0,300.4,298.0,10.304,34.998990918264376,20.194174757281555
2010,4,5,22.0,43.0,5644.8,16.0,400.1,397.0,8.964,34.853683148335016,29.41747572815534
2010,4,5,22.0,43.0,5644.8,19.0,500.8,497.0,7.5805,34.71745711402624,47.76699029126213
2010,4,5,22.0,43.0,5644.8,22.0,700.2,695.0,5.458,34.544904137235115,94.36893203883496
2010,4,5,22.0,43.0,5644.8,25.0,899.6,892.0,4.3918,34.541876892028256,126.40776699029128
2010,4,5,22.0,43.0,5644.8,28.0,1100.6,1091.0,3.9533,34.67204843592331,148.83495145631068
2010,4,5,22.0,43.0,5644.8,31.0,1301.2,1290.0,3.8153,34.798183652875885,169.6116504854369
2010,4,5,22.0,43.0,5644.8,34.0,1500.3,1486.0,3.7251,34.89101917255297,191.2621359223301
2010,4,5,22.0,43.0,5644.8,37.0,1700.4,1684.0,3.5967,34.938446014127145,203.20388349514565
2010,4,5,22.0,43.0,5644.8,38.0,1901.5,1882.0,3.4104,34.95156407669021,211.747572815534
2010,4,5,22.0,43.0,5644.8,39.0,2200.8,2177.0,3.1772,34.95660948536831,215.53398058252426
2010,4,5,22.0,43.0,5644.8,40.0,2500.2,2471.0,2.9059,34.94752774974773,221.16504854368932
2010,4,5,22.0,43.0,5644.8,41.0,2800.1,2766.0,2.7129,34.938446014127145,220.7766990291262
2010,4,5,22.0,43.0,5644.8,42.0,3200.3,3158.0,2.5156,34.931382441977796,216.89320388349515
2010,4,5,22.0,43.0,5644.8,43.0,3599.7,3549.0,2.3919,34.9263370332997,217.76699029126215
2010,4,5,22.0,43.0,5644.8,44.0,3999.7,3939.0,2.3649,34.9263370332997,217.66990291262138
2010,4,5,22.0,43.0,5644.8,45.0,4400.5,4330.0,2.375,34.92028254288598,220.4854368932039
2010,4,5,22.0,43.0,5644.8,46.0,4799.0,4718.0,2.3952,34.91725529767911,222.33009708737865
2010,4,5,22.0,43.0,5644.8,47.0,5151.9,5061.0,2.4131,34.914228052472254,224.36893203883497
2010,4,5,22.0,43.0,5644.8,48.0,5634.8,5530.0,2.4683,34.914228052472254,223.8834951456311
