year,month,day,hour,minute,bottom_depth,bottle,pressure,depth,temperature,salinity,oxygen
2010,3,15,2.0,52.0,2829.1,1.0,5.5,5.0,3.2726,32.87020598456373,278.2130434782609
2010,3,15,2.0,52.0,2829.1,2.0,39.6,39.0,3.2737,32.87020598456373,277.39478260869566
2010,3,15,2.0,52.0,2829.1,3.0,73.3,73.0,3.2674,32.87207784317747,277.1886956521739
2010,3,15,2.0,52.0,2829.1,4.0,98.9,98.0,3.2194,32.881417535558384,276.1834782608696
2010,3,15,2.0,52.0,2829.1,5.0,132.2,131.0,1.0431,33.333687923198475,247.3721739130435
2010,3,15,2.0,52.0,2829.1,6.0,160.6,159.0,1.2113,33.62344855372474,210.51652173913047
2010,3,15,2.0,52.0,2829.1,7.0,193.1,191.0,1.5043,33.826292872893745,182.58173913043478
2010,3,15,2.0,52.0,2829.1,8.0,222.6,221.0,1.7021,33.93363094051889,166.76000000000002
2010,3,15,2.0,52.0,2829.1,9.0,253.4,251.0,1.8342,34.014446224552124,155.97043478260872
2010,3,15,2.0,52.0,2829.1,10.0,351.4,348.0,2.0238,34.18120584747888,142.59652173913042
2010,3,15,2.0,52.0,2829.1,11.0,444.6,440.0,2.0157,34.25215991787096,142.04695652173916
2010,3,15,2.0,52.0,2829.1,12.0,545.0,539.0,1.9971,34.30852771683483,144.47826086956525
2010,3,15,2.0,52.0,2829.1,13.0,645.8,639.0,1.9533,34.337632173115445,146.90608695652176
2010,3,15,2.0,52.0,2829.1,14.0,751.7,744.0,1.8865,34.36173040933696,149.8113043478261
2010,3,15,2.0,52.0,2829.1,15.0,850.1,841.0,1.8398,34.379712908801274,153.21652173913046
2010,3,15,2.0,52.0,2829.1,16.0,950.9,940.0,1.7818,34.39046536795139,155.03565217391306
2010,3,15,2.0,52.0,2829.1,17.0,1150.6,1137.0,1.5649,34.39165838302693,156.69043478260872
2010,3,15,2.0,52.0,2829.1,18.0,1348.2,1332.0,1.3413,34.38330013267038,157.32000000000002
2010,3,15,2.0,52.0,2829.1,19.0,1552.1,1533.0,1.148,34.37252920900501,157.6339130434783
2010,3,15,2.0,52.0,2829.1,20.0,1846.4,1822.0,0.8635,34.35812457725835,158.20521739130436
2010,3,15,2.0,52.0,2829.1,21.0,2153.7,2124.0,0.6703,34.348493702538306,158.05478260869566
2010,3,15,2.0,52.0,2829.1,22.0,2451.6,2416.0,0.5512,34.34125584816973,157.02956521739134
2010,3,15,2.0,52.0,2829.1,23.0,2702.3,2661.0,0.4963,34.337632173115445,155.80608695652177
2010,3,15,2.0,52.0,2829.1,24.0,2819.1,2776.0,0.4993,34.33642357598928,155.13826086956524
