year,month,day,hour,minute,bottom_depth,bottle,pressure,depth,temperature,salinity,oxygen
2010,3,15,13.0,27.0,3096.9,1.0,4.9,5.0,3.2675,32.87581763205193,279.1747826086957
2010,3,15,13.0,27.0,3096.9,2.0,19.8,20.0,3.2671,32.87581763205193,279.1321739130435
2010,3,15,13.0,27.0,3096.9,3.0,60.5,60.0,3.2608,32.87394839142419,278.0826086956522
2010,3,15,13.0,27.0,3096.9,4.0,114.6,114.0,1.3959,33.15127091267474,265.78608695652173
2010,3,15,13.0,27.0,3096.9,5.0,145.8,144.0,0.5574,33.44037034920393,238.81913043478264
2010,3,15,13.0,27.0,3096.9,6.0,174.8,173.0,0.7233,33.62782730020052,215.784347826087
2010,3,15,13.0,27.0,3096.9,7.0,211.3,209.0,1.052,33.811094017053556,191.20608695652174
2010,3,15,13.0,27.0,3096.9,8.0,240.2,238.0,1.4385,33.972267222772004,167.73739130434785
2010,3,15,13.0,27.0,3096.9,9.0,300.0,297.0,1.7684,34.10640499692492,150.08695652173915
2010,3,15,13.0,27.0,3096.9,10.0,400.2,396.0,1.8823,34.216217125604636,145.56347826086957
2010,3,15,13.0,27.0,3096.9,11.0,502.0,497.0,1.8326,34.26201920231797,144.67826086956524
2010,3,15,13.0,27.0,3096.9,12.0,600.4,594.0,1.813,34.3097445176069,146.6052173913044
2010,3,15,13.0,27.0,3096.9,13.0,699.5,692.0,1.7937,34.34004830889688,149.6217391304348
2010,3,15,13.0,27.0,3096.9,14.0,800.4,792.0,1.7304,34.360528812542945,152.4313043478261
2010,3,15,13.0,27.0,3096.9,15.0,902.4,893.0,1.6504,34.37372735094184,154.24
2010,3,15,13.0,27.0,3096.9,16.0,1050.6,1039.0,1.5362,34.38090899207337,156.25565217391306
2010,3,15,13.0,27.0,3096.9,17.0,1250.7,1236.0,1.3593,34.37612260356422,157.47217391304352
2010,3,15,13.0,27.0,3096.9,18.0,1450.1,1432.0,1.1774,34.37372735094184,157.47739130434786
2010,3,15,13.0,27.0,3096.9,19.0,1701.5,1680.0,0.9501,34.36293165929973,158.07391304347829
2010,3,15,13.0,27.0,3096.9,20.0,2002.0,1975.0,0.7252,34.349698784249284,158.41739130434783
2010,3,15,13.0,27.0,3096.9,21.0,2300.6,2268.0,0.5824,34.3424630354416,158.25565217391306
2010,3,15,13.0,27.0,3096.9,22.0,2600.4,2562.0,0.5027,34.33642357598928,156.4313043478261
2010,3,15,13.0,27.0,3096.9,23.0,2801.3,2758.0,0.4848,34.33642357598928,154.7713043478261
2010,3,15,13.0,27.0,3096.9,24.0,3086.9,3038.0,0.4957,34.33521462562707,152.11391304347828
