year,month,day,hour,minute,bottom_depth,bottle,pressure,depth,temperature,salinity,oxygen
2010,3,17,13.0,1.0,4394.3,1.0,5.6,6.0,6.7171,33.063564212655265,257.51652173913044
2010,3,17,13.0,1.0,4394.3,2.0,30.6,30.0,6.6975,33.06530975637887,257.6469565217392
2010,3,17,13.0,1.0,4394.3,3.0,60.3,60.0,6.2012,33.07402157263998,257.64956521739134
2010,3,17,13.0,1.0,4394.3,4.0,100.1,99.0,5.0145,33.154657340538826,256.9556521739131
2010,3,17,13.0,1.0,4394.3,5.0,199.0,197.0,3.0495,33.507567081708245,232.00869565217394
2010,3,17,13.0,1.0,4394.3,6.0,299.9,297.0,2.7939,33.632200460346105,211.47913043478263
2010,3,17,13.0,1.0,4394.3,7.0,400.5,397.0,2.5499,33.73836120259082,192.3434782608696
2010,3,17,13.0,1.0,4394.3,8.0,500.0,495.0,2.536,33.82904946232481,176.43478260869568
2010,3,17,13.0,1.0,4394.3,9.0,600.7,595.0,2.4945,33.93898381916799,159.12434782608696
2010,3,17,13.0,1.0,4394.3,10.0,700.2,693.0,2.5461,34.053569773599534,146.6939130434783
2010,3,17,13.0,1.0,4394.3,11.0,899.7,890.0,2.5275,34.20124980474851,139.56782608695653
2010,3,17,13.0,1.0,4394.3,12.0,1099.4,1087.0,2.4745,34.29389789809174,140.59652173913045
2010,3,17,13.0,1.0,4394.3,13.0,1300.1,1285.0,2.3959,34.35932686861709,143.73826086956524
2010,3,17,13.0,1.0,4394.3,14.0,1600.4,1581.0,2.3064,34.42729227756965,152.25739130434786
2010,3,17,13.0,1.0,4394.3,15.0,1900.0,1876.0,2.0482,34.441462012089694,155.9130434782609
2010,3,17,13.0,1.0,4394.3,16.0,2200.5,2171.0,1.8135,34.441462012089694,157.99565217391307
2010,3,17,13.0,1.0,4394.3,17.0,2500.9,2465.0,1.4063,34.39642705167146,150.7747826086957
2010,3,17,13.0,1.0,4394.3,18.0,2800.1,2758.0,1.1989,34.38568990729127,150.7817391304348
2010,3,17,13.0,1.0,4394.3,19.0,3100.7,3052.0,0.9852,34.365333119931705,149.29826086956524
2010,3,17,13.0,1.0,4394.3,20.0,3400.2,3345.0,0.7527,34.35210789840534,149.30260869565222
2010,3,17,13.0,1.0,4394.3,21.0,3701.7,3639.0,0.6643,34.34487635521254,146.24608695652176
2010,3,17,13.0,1.0,4394.3,22.0,3999.8,3929.0,0.6483,34.34125584816973,145.65391304347827
2010,3,17,13.0,1.0,4394.3,23.0,4300.1,4221.0,0.6533,34.33884041731498,143.12956521739133
2010,3,17,13.0,1.0,4394.3,24.0,4384.3,4303.0,0.6548,34.33884041731498,142.484347826087
