year,month,day,hour,minute,bottom_depth,bottle,pressure,depth,temperature,salinity,oxygen
2010,4,2,13.0,18.0,5288.6,1.0,6.1,6.0,24.508,36.18999165274877,178.81652173913045
2010,4,2,13.0,18.0,5288.6,2.0,40.3,40.0,20.763,35.625863986500214,217.91043478260872
2010,4,2,13.0,18.0,5288.6,3.0,100.0,99.0,16.984,35.419195340279956,169.82608695652175
2010,4,2,13.0,18.0,5288.6,4.0,201.3,200.0,12.949,34.954997371187496,29.119130434782612
2010,4,2,13.0,18.0,5288.6,5.0,249.9,248.0,12.318,34.8946778377222,17.04434782608696
2010,4,2,13.0,18.0,5288.6,6.0,300.6,299.0,11.388,34.76836951220017,20.342608695652178
2010,4,2,13.0,18.0,5288.6,7.0,349.7,347.0,10.415,34.65869936192159,12.437391304347829
2010,4,2,13.0,18.0,5288.6,8.0,400.5,398.0,9.2711,34.506971093471606,27.99565217391304
2010,4,2,13.0,18.0,5288.6,9.0,500.1,497.0,7.648,34.3182520563948,50.08608695652174
2010,4,2,13.0,18.0,5288.6,10.0,599.9,595.0,6.4676,34.193745109543165,69.82695652173913
2010,4,2,13.0,18.0,5288.6,11.0,700.2,695.0,5.6039,34.11663120551322,79.73739130434784
2010,4,2,13.0,18.0,5288.6,12.0,900.1,893.0,4.3887,34.08715834511536,108.7817391304348
2010,4,2,13.0,18.0,5288.6,13.0,1200.0,1189.0,3.7532,34.27798970082074,131.39130434782612
2010,4,2,13.0,18.0,5288.6,14.0,1499.9,1486.0,3.6474,34.49068759058498,157.044347826087
2010,4,2,13.0,18.0,5288.6,15.0,1800.4,1782.0,3.4402,34.584062043356596,173.56173913043483
2010,4,2,13.0,18.0,5288.6,16.0,2101.5,2078.0,3.1707,34.59886348958455,177.63913043478266
2010,4,2,13.0,18.0,5288.6,17.0,2398.9,2371.0,2.9507,34.5977266854592,177.9226086956522
2010,4,2,13.0,18.0,5288.6,18.0,2801.4,2766.0,2.6856,34.58748219369606,172.07478260869567
2010,4,2,13.0,18.0,5288.6,19.0,3199.9,3157.0,2.5216,34.57835585579793,167.3921739130435
2010,4,2,13.0,18.0,5288.6,20.0,3599.9,3548.0,2.4229,34.57721372564786,163.9139130434783
2010,4,2,13.0,18.0,5288.6,21.0,4000.2,3939.0,2.3954,34.57492857084547,162.60695652173914
2010,4,2,13.0,18.0,5288.6,22.0,4399.9,4329.0,2.3974,34.571498598878875,160.08782608695657
2010,4,2,13.0,18.0,5288.6,23.0,4799.7,4718.0,2.4162,34.56806593356831,157.4808695652174
2010,4,2,13.0,18.0,5288.6,24.0,5278.6,5183.0,2.4407,34.56463056855904,154.01217391304348
