year,month,day,hour,minute,bottom_depth,bottle,pressure,depth,temperature,salinity,oxygen
2010,3,30,23.0,29.0,5601.2,1.0,5.0,5.0,23.477,35.82138772902208,181.7826086956522
2010,3,30,23.0,29.0,5601.2,2.0,49.9,50.0,19.523,35.48109837060436,210.7834782608696
2010,3,30,23.0,29.0,5601.2,3.0,89.6,89.0,16.94,35.35072810387036,187.6556521739131
2010,3,30,23.0,29.0,5601.2,4.0,150.6,150.0,14.543,35.088762624632125,173.73391304347828
2010,3,30,23.0,29.0,5601.2,5.0,252.1,250.0,11.998,34.74752680036082,150.76434782608698
2010,3,30,23.0,29.0,5601.2,6.0,349.1,347.0,9.9452,34.47901857906694,121.66
2010,3,30,23.0,29.0,5601.2,7.0,499.3,496.0,7.072,34.18622628559895,101.31043478260871
2010,3,30,23.0,29.0,5601.2,8.0,649.5,644.0,5.4034,34.072983346207415,107.39565217391305
2010,3,30,23.0,29.0,5601.2,9.0,801.9,795.0,4.3745,34.039270764090496,126.67913043478264
2010,3,30,23.0,29.0,5601.2,10.0,951.6,944.0,3.919,34.10640499692492,132.6817391304348
2010,3,30,23.0,29.0,5601.2,11.0,1099.8,1090.0,3.7244,34.209987531152684,138.95826086956524
2010,3,30,23.0,29.0,5601.2,12.0,1302.1,1290.0,3.6681,34.37133072292284,149.63391304347832
2010,3,30,23.0,29.0,5601.2,13.0,1501.0,1486.0,3.5421,34.46848919408261,161.03478260869568
2010,3,30,23.0,29.0,5601.2,14.0,1700.4,1683.0,3.3615,34.53358973600409,173.30086956521743
2010,3,30,23.0,29.0,5601.2,15.0,1999.9,1978.0,3.1027,34.58292140016222,184.34869565217394
2010,3,30,23.0,29.0,5601.2,16.0,2299.7,2273.0,2.8328,34.58178046004133,184.2634782608696
2010,3,30,23.0,29.0,5601.2,17.0,2700.6,2667.0,2.6098,34.57492857084547,178.34260869565222
2010,3,30,23.0,29.0,5601.2,18.0,3101.5,3060.0,2.4856,34.57607129740821,172.94347826086957
2010,3,30,23.0,29.0,5601.2,19.0,3499.7,3449.0,2.4117,34.57492857084547,167.56782608695656
2010,3,30,23.0,29.0,5601.2,20.0,3901.2,3842.0,2.3921,34.57264222181509,164.424347826087
2010,3,30,23.0,29.0,5601.2,21.0,4299.8,4230.0,2.3933,34.570354676682435,161.30608695652177
2010,3,30,23.0,29.0,5601.2,22.0,4699.5,4619.0,2.4145,34.56806593356831,158.6130434782609
2010,3,30,23.0,29.0,5601.2,23.0,5100.4,5009.0,2.4471,34.56577599058861,155.38782608695655
2010,3,30,23.0,29.0,5601.2,24.0,5591.2,5485.0,2.5031,34.56463056855904,150.68521739130438
