year,month,day,hour,minute,bottom_depth,bottle,pressure,depth,temperature,salinity,oxygen
2010,4,13,1.0,45.0,5108.4,1.0,5.1,5.0,28.692,34.82709412050371,167.34695652173914
2010,4,13,1.0,45.0,5108.4,2.0,40.5,40.0,24.039,35.6018515344278,179.4739130434783
2010,4,13,1.0,45.0,5108.4,3.0,79.6,79.0,15.856,35.376871642217914,115.56869565217394
2010,4,13,1.0,45.0,5108.4,4.0,119.4,119.0,15.416,35.33322510708423,106.09217391304348
2010,4,13,1.0,45.0,5108.4,5.0,170.0,169.0,14.945,35.265570056765576,95.56521739130434
2010,4,13,1.0,45.0,5108.4,6.0,250.0,248.0,12.058,34.882947789587234,63.04347826086957
2010,4,13,1.0,45.0,5108.4,7.0,299.8,298.0,10.679,34.7088801270382,67.39304347826086
2010,4,13,1.0,45.0,5108.4,8.0,349.7,347.0,9.8224,34.59317652729776,69.39391304347826
2010,4,13,1.0,45.0,5108.4,9.0,399.9,397.0,9.081,34.4871902220452,63.47913043478262
2010,4,13,1.0,45.0,5108.4,10.0,550.4,547.0,6.0424,34.13319208785943,117.99652173913047
2010,4,13,1.0,45.0,5108.4,11.0,699.5,694.0,5.2534,34.09743505398101,118.87391304347828
2010,4,13,1.0,45.0,5108.4,12.0,899.5,893.0,4.6485,34.16988664825584,116.43913043478261
2010,4,13,1.0,45.0,5108.4,13.0,1100.8,1092.0,4.5147,34.323105625617664,127.03652173913045
2010,4,13,1.0,45.0,5108.4,14.0,1300.3,1289.0,4.4237,34.549712634186314,153.21478260869566
2010,4,13,1.0,45.0,5108.4,15.0,1500.5,1487.0,4.2602,34.66094160463909,181.4739130434783
2010,4,13,1.0,45.0,5108.4,16.0,1800.1,1783.0,3.9649,34.669899327725396,189.3904347826087
2010,4,13,1.0,45.0,5108.4,17.0,2200.2,2177.0,3.3136,34.6440972086578,189.73739130434785
2010,4,13,1.0,45.0,5108.4,18.0,2600.7,2570.0,2.8284,34.61021541423999,183.38521739130437
2010,4,13,1.0,45.0,5108.4,19.0,3001.4,2964.0,2.5871,34.59317652729776,179.9008695652174
2010,4,13,1.0,45.0,5108.4,20.0,3400.3,3355.0,2.4711,34.58520238985614,176.34521739130437
2010,4,13,1.0,45.0,5108.4,21.0,3799.6,3745.0,2.3784,34.57264222181509,173.56869565217394
2010,4,13,1.0,45.0,5108.4,22.0,4200.7,4137.0,2.3013,34.56004587131833,171.21130434782611
2010,4,13,1.0,45.0,5108.4,23.0,4600.8,4527.0,2.2235,34.549712634186314,167.29739130434783
2010,4,13,1.0,45.0,5108.4,24.0,5098.4,5011.0,2.1903,34.53820239269677,161.31826086956525
