year,month,day,hour,minute,bottom_depth,bottle,pressure,depth,temperature,salinity,oxygen
2010,3,20,10.0,51.0,906.0,1.0,5.1,5.0,12.286,34.08715834511536,232.8252173913044
2010,3,20,10.0,51.0,906.0,2.0,5.2,5.0,12.285,34.09101529166875,231.69391304347826
2010,3,20,10.0,51.0,906.0,3.0,24.8,25.0,12.125,34.080721582386445,233.2626086956522
2010,3,20,10.0,51.0,906.0,4.0,49.7,49.0,11.719,34.098717737923586,227.04608695652178
2010,3,20,10.0,51.0,906.0,5.0,74.3,74.0,11.635,34.12045915678253,223.9626086956522
2010,3,20,10.0,51.0,906.0,6.0,74.6,74.0,11.631,34.12173431022552,224.22086956521744
2010,3,20,10.0,51.0,906.0,7.0,100.8,100.0,11.126,34.142080668885406,221.81913043478264
2010,3,20,10.0,51.0,906.0,8.0,150.6,149.0,9.8549,34.207492981902774,217.7339130434783
2010,3,20,10.0,51.0,906.0,9.0,200.4,199.0,9.0311,34.23360880601974,218.344347826087
2010,3,20,10.0,51.0,906.0,10.0,249.5,247.0,8.1832,34.12045915678253,215.04782608695655
2010,3,20,10.0,51.0,906.0,11.0,350.1,347.0,6.9675,33.96961536499415,201.73826086956524
2010,3,20,10.0,51.0,906.0,12.0,399.6,396.0,6.4402,33.92692903071685,193.2208695652174
2010,3,20,10.0,51.0,906.0,13.0,451.0,447.0,5.9785,33.89594372251526,190.1652173913044
2010,3,20,10.0,51.0,906.0,14.0,451.0,447.0,5.9758,33.89594372251526,188.33913043478265
2010,3,20,10.0,51.0,906.0,15.0,500.3,496.0,5.1031,33.75808937493144,202.08434782608697
2010,3,20,10.0,51.0,906.0,16.0,600.5,595.0,4.4803,33.749647869859764,197.8217391304348
2010,3,20,10.0,51.0,906.0,17.0,700.3,694.0,4.0037,33.7213633723318,197.4756521739131
2010,3,20,10.0,51.0,906.0,18.0,799.6,792.0,3.8397,33.75949434611154,189.7426086956522
2010,3,20,10.0,51.0,906.0,19.0,800.5,793.0,3.8392,33.76089876295297,189.7347826086957
2010,3,20,10.0,51.0,906.0,20.0,849.8,841.0,3.7452,33.772114219898356,186.8713043478261
2010,3,20,10.0,51.0,906.0,21.0,892.8,884.0,3.6562,33.78189893771446,183.45391304347828
2010,3,20,10.0,51.0,906.0,22.0,893.3,884.0,3.6565,33.784689665786985,184.05826086956526
